"epiweek";"epiyear";"fx_etaria";"Median";"LS";"LI";"LSb";"LIb";"media.movel";"casos.notificados";"DS_UF_SIGLA";"tendencia_3_semanas";"tendencia_6_semanas";"SG_UF_NOT"
26;2022;"> 12";NA;NA;NA;NA;NA;179;191;"SC";1;1;42
27;2022;"> 12";NA;NA;NA;NA;NA;161;142;"SC";1;1;42
28;2022;"> 12";NA;NA;NA;NA;NA;136;151;"SC";1;1;42
29;2022;"> 12";NA;NA;NA;NA;NA;115;114;"SC";1;1;42
30;2022;"> 12";NA;NA;NA;NA;NA;93;81;"SC";1;1;42
31;2022;"> 12";NA;NA;NA;NA;NA;79;84;"SC";1;1;42
32;2022;"> 12";NA;NA;NA;NA;NA;79;73;"SC";1;1;42
33;2022;"> 12";NA;NA;NA;NA;NA;74;80;"SC";1;1;42
34;2022;"> 12";NA;NA;NA;NA;NA;70;68;"SC";1;1;42
35;2022;"> 12";NA;NA;NA;NA;NA;64;62;"SC";1;1;42
36;2022;"> 12";NA;NA;NA;NA;NA;56;61;"SC";1;1;42
37;2022;"> 12";NA;NA;NA;NA;NA;49;45;"SC";1;1;42
38;2022;"> 12";NA;NA;NA;NA;NA;41;41;"SC";1;1;42
39;2022;"> 12";NA;NA;NA;NA;NA;39;37;"SC";1;1;42
40;2022;"> 12";NA;NA;NA;NA;NA;37;38;"SC";1;1;42
41;2022;"> 12";NA;NA;NA;NA;NA;33;37;"SC";1;1;42
42;2022;"> 12";NA;NA;NA;NA;NA;31;24;"SC";1;1;42
43;2022;"> 12";NA;NA;NA;NA;NA;36;33;"SC";1;1;42
44;2022;"> 12";NA;NA;NA;NA;NA;49;52;"SC";1;1;42
45;2022;"> 12";NA;NA;NA;NA;NA;66;61;"SC";1;1;42
46;2022;"> 12";NA;NA;NA;NA;NA;90;84;"SC";1;1;42
47;2022;"> 12";NA;NA;NA;NA;NA;104;124;"SC";1;1;42
48;2022;"> 12";NA;NA;NA;NA;NA;122;103;"SC";1;1;42
49;2022;"> 12";NA;NA;NA;NA;NA;112;138;"SC";1;1;42
50;2022;"> 12";NA;NA;NA;NA;NA;103;94;"SC";1;1;42
51;2022;"> 12";NA;NA;NA;NA;NA;84;77;"SC";1;1;42
52;2022;"> 12";NA;NA;NA;NA;NA;75;81;"SC";1;1;42
1;2023;"> 12";NA;NA;NA;NA;NA;65;66;"SC";1;1;42
2;2023;"> 12";NA;NA;NA;NA;NA;47;47;"SC";1;1;42
3;2023;"> 12";NA;NA;NA;NA;NA;34;29;"SC";1;1;42
4;2023;"> 12";NA;NA;NA;NA;NA;26;27;"SC";1;1;42
5;2023;"> 12";NA;NA;NA;NA;NA;26;22;"SC";1;1;42
6;2023;"> 12";NA;NA;NA;NA;NA;26;30;"SC";1;1;42
7;2023;"> 12";NA;NA;NA;NA;NA;31;27;"SC";1;1;42
8;2023;"> 12";NA;NA;NA;NA;NA;33;35;"SC";1;1;42
9;2023;"> 12";NA;NA;NA;NA;NA;37;37;"SC";1;1;42
10;2023;"> 12";NA;NA;NA;NA;NA;39;38;"SC";1;1;42
11;2023;"> 12";NA;NA;NA;NA;NA;43;42;"SC";1;1;42
12;2023;"> 12";NA;NA;NA;NA;NA;46;49;"SC";1;1;42
13;2023;"> 12";NA;NA;NA;NA;NA;50;48;"SC";1;1;42
14;2023;"> 12";NA;NA;NA;NA;NA;60;53;"SC";1;1;42
15;2023;"> 12";NA;NA;NA;NA;NA;70;78;"SC";1;1;42
16;2023;"> 12";NA;NA;NA;NA;NA;73;80;"SC";1;1;42
17;2023;"> 12";NA;NA;NA;NA;NA;70;62;"SC";1;1;42
18;2023;"> 12";NA;NA;NA;NA;NA;65;68;"SC";1;1;42
19;2023;"> 12";NA;NA;NA;NA;NA;72;65;"SC";1;1;42
20;2023;"> 12";NA;NA;NA;NA;NA;71;82;"SC";1;1;42
21;2023;"> 12";NA;NA;NA;NA;NA;65;67;"SC";1;1;42
22;2023;"> 12";NA;NA;NA;NA;NA;54;47;"SC";1;1;42
23;2023;"> 12";NA;NA;NA;NA;NA;51;48;"SC";1;1;42
24;2023;"> 12";NA;NA;NA;NA;NA;50;57;"SC";1;1;42
25;2023;"> 12";NA;NA;NA;NA;NA;48;46;"SC";1;1;42
26;2023;"> 12";NA;NA;NA;NA;NA;44;40;"SC";1;1;42
27;2023;"> 12";NA;NA;NA;NA;NA;44;45;"SC";1;1;42
28;2023;"> 12";NA;NA;NA;NA;NA;43;46;"SC";1;1;42
29;2023;"> 12";NA;NA;NA;NA;NA;40;38;"SC";1;1;42
30;2023;"> 12";NA;NA;NA;NA;NA;35;37;"SC";1;1;42
31;2023;"> 12";NA;NA;NA;NA;NA;35;30;"SC";1;1;42
32;2023;"> 12";NA;NA;NA;NA;NA;33;38;"SC";1;1;42
33;2023;"> 12";NA;NA;NA;NA;NA;31;30;"SC";1;1;42
34;2023;"> 12";NA;NA;NA;NA;NA;28;25;"SC";1;1;42
35;2023;"> 12";NA;NA;NA;NA;NA;29;30;"SC";1;1;42
36;2023;"> 12";NA;NA;NA;NA;NA;35;31;"SC";1;1;42
37;2023;"> 12";NA;NA;NA;NA;NA;32;43;"SC";1;1;42
38;2023;"> 12";NA;NA;NA;NA;NA;30;23;"SC";1;1;42
39;2023;"> 12";NA;NA;NA;NA;NA;30;25;"SC";1;1;42
40;2023;"> 12";NA;NA;NA;NA;NA;35;42;"SC";1;1;42
41;2023;"> 12";NA;NA;NA;NA;NA;47;37;"SC";1;1;42
42;2023;"> 12";NA;NA;NA;NA;NA;57;63;"SC";1;1;42
43;2023;"> 12";NA;NA;NA;NA;NA;64;71;"SC";1;1;42
44;2023;"> 12";NA;NA;NA;NA;NA;66;58;"SC";1;1;42
45;2023;"> 12";NA;NA;NA;NA;NA;61;69;"SC";1;1;42
46;2023;"> 12";NA;NA;NA;NA;NA;57;56;"SC";1;1;42
47;2023;"> 12";NA;NA;NA;NA;NA;45;45;"SC";1;1;42
48;2023;"> 12";NA;NA;NA;NA;NA;38;34;"SC";1;1;42
49;2023;"> 12";NA;NA;NA;NA;NA;36;34;"SC";1;1;42
50;2023;"> 12";NA;NA;NA;NA;NA;34;39;"SC";1;1;42
51;2023;"> 12";NA;NA;NA;NA;NA;34;28;"SC";1;1;42
52;2023;"> 12";NA;NA;NA;NA;NA;34;34;"SC";1;1;42
1;2024;"> 12";NA;NA;NA;NA;NA;37;41;"SC";1;1;42
2;2024;"> 12";NA;NA;NA;NA;NA;34;36;"SC";1;1;42
3;2024;"> 12";NA;NA;NA;NA;NA;33;26;"SC";1;1;42
4;2024;"> 12";NA;NA;NA;NA;NA;32;37;"SC";1;1;42
5;2024;"> 12";NA;NA;NA;NA;NA;37;33;"SC";1;1;42
6;2024;"> 12";NA;NA;NA;NA;NA;37;41;"SC";1;1;42
7;2024;"> 12";NA;NA;NA;NA;NA;42;37;"SC";1;1;42
8;2024;"> 12";NA;NA;NA;NA;NA;51;48;"SC";1;1;42
9;2024;"> 12";NA;NA;NA;NA;NA;61;68;"SC";1;1;42
10;2024;"> 12";NA;NA;NA;NA;NA;70;67;"SC";1;1;42
11;2024;"> 12";NA;NA;NA;NA;NA;66;75;"SC";1;1;42
12;2024;"> 12";NA;NA;NA;NA;NA;56;55;"SC";1;1;42
13;2024;"> 12";NA;NA;NA;NA;NA;46;37;"SC";1;1;42
14;2024;"> 12";NA;NA;NA;NA;NA;43;46;"SC";1;1;42
15;2024;"> 12";NA;NA;NA;NA;NA;47;46;"SC";1;1;42
16;2024;"> 12";NA;NA;NA;NA;NA;55;49;"SC";1;1;42
17;2024;"> 12";NA;NA;NA;NA;NA;61;69;"SC";1;1;42
18;2024;"> 12";NA;NA;NA;NA;NA;65;65;"SC";1;1;42
19;2024;"> 12";NA;NA;NA;NA;NA;70;62;"SC";1;1;42
20;2024;"> 12";NA;NA;NA;NA;NA;69;82;"SC";1;1;42
21;2024;"> 12";NA;NA;NA;NA;NA;69;63;"SC";1;1;42
22;2024;"> 12";NA;NA;NA;NA;NA;67;63;"SC";1;1;42
23;2024;"> 12";NA;NA;NA;NA;NA;70;74;"SC";1;1;42
24;2024;"> 12";NA;NA;NA;NA;NA;68;73;"SC";1;1;42
25;2024;"> 12";NA;NA;NA;NA;NA;60;58;"SC";1;1;42
26;2024;"> 12";NA;NA;NA;NA;NA;58;50;"SC";1;1;42
27;2024;"> 12";NA;NA;NA;NA;NA;57;65;"SC";1;1;42
28;2024;"> 12";NA;NA;NA;NA;NA;64;55;"SC";1;1;42
29;2024;"> 12";NA;NA;NA;NA;NA;65;71;"SC";1;1;42
30;2024;"> 12";NA;NA;NA;NA;NA;62;68;"SC";1;1;42
31;2024;"> 12";NA;NA;NA;NA;NA;53;48;"SC";1;1;42
32;2024;"> 12";NA;NA;NA;NA;NA;56;42;"SC";1;1;42
33;2024;"> 12";NA;NA;NA;NA;NA;58;79;"SC";1;1;42
34;2024;"> 12";NA;NA;NA;NA;NA;60;53;"SC";1;1;42
35;2024;"> 12";NA;NA;NA;NA;NA;55;48;"SC";1;1;42
36;2024;"> 12";NA;NA;NA;NA;NA;59;65;"SC";1;1;42
37;2024;"> 12";NA;NA;NA;NA;NA;65;63;"SC";1;1;42
38;2024;"> 12";NA;NA;NA;NA;NA;62;67;"SC";1;1;42
39;2024;"> 12";NA;NA;NA;NA;NA;58;56;"SC";1;1;42
40;2024;"> 12";NA;NA;NA;NA;NA;53;51;"SC";1;1;42
41;2024;"> 12";NA;NA;NA;NA;NA;55;51;"SC";1;1;42
42;2024;"> 12";NA;NA;NA;NA;NA;56;62;"SC";1;1;42
43;2024;"> 12";NA;NA;NA;NA;NA;58;56;"SC";1;1;42
44;2024;"> 12";NA;NA;NA;NA;NA;50;56;"SC";1;1;42
45;2024;"> 12";NA;NA;NA;NA;NA;42;39;"SC";1;1;42
46;2024;"> 12";NA;NA;NA;NA;NA;37;31;"SC";1;1;42
47;2024;"> 12";NA;NA;NA;NA;NA;39;42;"SC";1;1;42
48;2024;"> 12";NA;NA;NA;NA;NA;45;44;"SC";1;1;42
49;2024;"> 12";NA;NA;NA;NA;NA;48;50;"SC";1;1;42
50;2024;"> 12";NA;NA;NA;NA;NA;46;49;"SC";1;1;42
51;2024;"> 12";NA;NA;NA;NA;NA;41;40;"SC";1;1;42
52;2024;"> 12";NA;NA;NA;NA;NA;39;34;"SC";1;1;42
1;2025;"> 12";NA;NA;NA;NA;NA;39;43;"SC";1;1;42
2;2025;"> 12";NA;NA;NA;NA;NA;41;39;"SC";1;1;42
3;2025;"> 12";NA;NA;NA;NA;NA;35;42;"SC";1;1;42
4;2025;"> 12";NA;NA;NA;NA;NA;31;23;"SC";1;1;42
5;2025;"> 12";NA;NA;NA;NA;NA;28;27;"SC";1;1;42
6;2025;"> 12";NA;NA;NA;NA;NA;29;35;"SC";1;1;42
7;2025;"> 12";NA;NA;NA;NA;NA;29;26;"SC";1;1;42
8;2025;"> 12";NA;NA;NA;NA;NA;32;27;"SC";1;1;42
9;2025;"> 12";NA;NA;NA;NA;NA;34;44;"SC";1;1;42
10;2025;"> 12";NA;NA;NA;NA;NA;33;30;"SC";1;1;42
11;2025;"> 12";NA;NA;NA;NA;NA;31;26;"SC";1;1;42
12;2025;"> 12";NA;NA;NA;NA;NA;32;38;"SC";1;1;42
13;2025;"> 12";NA;NA;NA;NA;NA;35;33;"SC";1;1;42
14;2025;"> 12";NA;NA;NA;NA;NA;38;34;"SC";1;1;42
15;2025;"> 12";NA;NA;NA;NA;NA;45;46;"SC";1;1;42
16;2025;"> 12";NA;NA;NA;NA;NA;66;56;"SC";1;1;42
17;2025;"> 12";NA;NA;NA;NA;NA;103;97;"SC";1;1;42
18;2025;"> 12";NA;NA;NA;NA;NA;148;156;"SC";1;1;42
19;2025;"> 12";NA;NA;NA;NA;NA;185;191;"SC";1;1;42
20;2025;"> 12";NA;NA;NA;NA;NA;202;209;"SC";1;1;42
21;2025;"> 12";NA;NA;NA;NA;NA;199;207;"SC";1;1;42
22;2025;"> 12";NA;NA;NA;NA;NA;194;181;"SC";1;1;42
23;2025;"> 12";NA;NA;NA;NA;NA;174;193;"SC";1;1;42
24;2025;"> 12";NA;NA;NA;NA;NA;171;147;"SC";1;1;42
25;2025;"> 12";NA;NA;NA;NA;NA;146;174;"SC";1;1;42
26;2025;"> 12";NA;NA;NA;NA;NA;135;118;"SC";1;1;42
27;2025;"> 12";NA;NA;NA;NA;NA;121;113;"SC";1;1;42
28;2025;"> 12";NA;NA;NA;NA;NA;121;133;"SC";1;1;42
29;2025;"> 12";NA;NA;NA;NA;NA;116;117;"SC";1;1;42
30;2025;"> 12";NA;NA;NA;NA;NA;98;99;"SC";1;1;42
31;2025;"> 12";NA;NA;NA;NA;NA;84;77;"SC";1;1;42
32;2025;"> 12";NA;NA;NA;NA;NA;78;77;"SC";1;1;42
33;2025;"> 12";NA;NA;NA;NA;NA;75;79;"SC";1;1;42
34;2025;"> 12";NA;NA;NA;NA;NA;68;69;"SC";1;1;42
35;2025;"> 12";NA;NA;NA;NA;NA;61;56;"SC";1;1;42
36;2025;"> 12";NA;NA;NA;NA;NA;59;58;"SC";1;1;42
37;2025;"> 12";NA;NA;NA;NA;NA;62;63;"SC";1;1;42
38;2025;"> 12";NA;NA;NA;NA;NA;64;66;"SC";1;1;42
39;2025;"> 12";NA;NA;NA;NA;NA;62;64;"SC";1;1;42
40;2025;"> 12";NA;NA;NA;NA;NA;58;57;"SC";1;1;42
41;2025;"> 12";NA;NA;NA;NA;NA;55;52;"SC";1;1;42
42;2025;"> 12";NA;NA;NA;NA;NA;58;56;"SC";1;1;42
43;2025;"> 12";NA;NA;NA;NA;NA;62;66;"SC";1;1;42
44;2025;"> 12";NA;NA;NA;NA;NA;61;64;"SC";1;1;42
45;2025;"> 12";NA;NA;NA;NA;NA;61;52;"SC";1;1;42
46;2025;"> 12";NA;NA;NA;NA;NA;55;66;"SC";1;1;42
47;2025;"> 12";NA;NA;NA;NA;NA;51;46;"SC";1;1;42
48;2025;"> 12";NA;NA;NA;NA;NA;45;41;"SC";1;1;42
49;2025;"> 12";NA;NA;NA;NA;NA;44;47;"SC";1;1;42
50;2025;"> 12";NA;NA;NA;NA;NA;45;44;"SC";1;1;42
51;2025;"> 12";NA;NA;NA;NA;NA;44;45;"SC";1;1;42
52;2025;"> 12";NA;NA;NA;NA;NA;42;42;"SC";1;1;42
53;2025;"> 12";NA;NA;NA;NA;NA;41;38;"SC";1;1;42
1;2026;"> 12";NA;NA;NA;NA;NA;39;43;"SC";1;1;42
2;2026;"> 12";36;37;36;36;36;37;36;"SC";1;1;42
3;2026;"> 12";33;34;33;33;33;33;33;"SC";1;1;42
4;2026;"> 12";30;32;30;30;30;32;30;"SC";1;1;42
5;2026;"> 12";32;34;32;33;32;32;32;"SC";1;1;42
6;2026;"> 12";35;37;35;36;35;33;35;"SC";1;1;42
7;2026;"> 12";33;36;33;34;33;37;33;"SC";1;1;42
8;2026;"> 12";44;46;43;44;43;38;43;"SC";1;1;42
9;2026;"> 12";38;40;37;39;37;40;37;"SC";1;1;42
10;2026;"> 12";38;41;37;39;38;40;37;"SC";1;1;42
11;2026;"> 12";44;48;42;45;43;41;42;"SC";1;1;42
12;2026;"> 12";41;45;38;42;40;39;38;"SC";1;1;42
13;2026;"> 12";31;37;27;33;30;36;26;"SC";1;1;42
14;2026;"> 12";37;46;30;40;34;36;26;"SC";1;1;42
15;2026;"> 12";39;62;25;45;33;NA;11;"SC";1;1;42
1;2022;"> 12";NA;NA;NA;NA;NA;NA;214;"SE";0;0,5;28
2;2022;"> 12";NA;NA;NA;NA;NA;164;145;"SE";0;0,5;28
3;2022;"> 12";NA;NA;NA;NA;NA;139;133;"SE";0;0,5;28
4;2022;"> 12";NA;NA;NA;NA;NA;137;139;"SE";0;0,5;28
5;2022;"> 12";NA;NA;NA;NA;NA;122;140;"SE";0;0,5;28
6;2022;"> 12";NA;NA;NA;NA;NA;92;88;"SE";0;0,5;28
7;2022;"> 12";NA;NA;NA;NA;NA;57;49;"SE";0;0,5;28
8;2022;"> 12";NA;NA;NA;NA;NA;39;34;"SE";0;0,5;28
9;2022;"> 12";NA;NA;NA;NA;NA;33;33;"SE";0;0,5;28
10;2022;"> 12";NA;NA;NA;NA;NA;32;32;"SE";0;0,5;28
11;2022;"> 12";NA;NA;NA;NA;NA;26;30;"SE";0;0,5;28
12;2022;"> 12";NA;NA;NA;NA;NA;20;17;"SE";0;0,5;28
13;2022;"> 12";NA;NA;NA;NA;NA;13;13;"SE";0;0,5;28
14;2022;"> 12";NA;NA;NA;NA;NA;13;9;"SE";0;0,5;28
15;2022;"> 12";NA;NA;NA;NA;NA;16;17;"SE";0;0,5;28
16;2022;"> 12";NA;NA;NA;NA;NA;16;21;"SE";0;0,5;28
17;2022;"> 12";NA;NA;NA;NA;NA;17;10;"SE";0;0,5;28
18;2022;"> 12";NA;NA;NA;NA;NA;14;20;"SE";0;0,5;28
19;2022;"> 12";NA;NA;NA;NA;NA;18;12;"SE";0;0,5;28
20;2022;"> 12";NA;NA;NA;NA;NA;16;21;"SE";0;0,5;28
21;2022;"> 12";NA;NA;NA;NA;NA;23;16;"SE";0;0,5;28
22;2022;"> 12";NA;NA;NA;NA;NA;25;31;"SE";0;0,5;28
23;2022;"> 12";NA;NA;NA;NA;NA;31;28;"SE";0;0,5;28
24;2022;"> 12";NA;NA;NA;NA;NA;33;35;"SE";0;0,5;28
25;2022;"> 12";NA;NA;NA;NA;NA;48;37;"SE";0;0,5;28
26;2022;"> 12";NA;NA;NA;NA;NA;57;71;"SE";0;0,5;28
27;2022;"> 12";NA;NA;NA;NA;NA;58;63;"SE";0;0,5;28
28;2022;"> 12";NA;NA;NA;NA;NA;44;41;"SE";0;0,5;28
29;2022;"> 12";NA;NA;NA;NA;NA;31;27;"SE";0;0,5;28
30;2022;"> 12";NA;NA;NA;NA;NA;25;24;"SE";0;0,5;28
31;2022;"> 12";NA;NA;NA;NA;NA;21;25;"SE";0;0,5;28
32;2022;"> 12";NA;NA;NA;NA;NA;18;15;"SE";0;0,5;28
33;2022;"> 12";NA;NA;NA;NA;NA;14;14;"SE";0;0,5;28
34;2022;"> 12";NA;NA;NA;NA;NA;11;13;"SE";0;0,5;28
35;2022;"> 12";NA;NA;NA;NA;NA;10;7;"SE";0;0,5;28
36;2022;"> 12";NA;NA;NA;NA;NA;8;9;"SE";0;0,5;28
37;2022;"> 12";NA;NA;NA;NA;NA;6;7;"SE";0;0,5;28
38;2022;"> 12";NA;NA;NA;NA;NA;6;2;"SE";0;0,5;28
39;2022;"> 12";NA;NA;NA;NA;NA;6;8;"SE";0;0,5;28
40;2022;"> 12";NA;NA;NA;NA;NA;8;8;"SE";0;0,5;28
41;2022;"> 12";NA;NA;NA;NA;NA;7;8;"SE";0;0,5;28
42;2022;"> 12";NA;NA;NA;NA;NA;5;4;"SE";0;0,5;28
43;2022;"> 12";NA;NA;NA;NA;NA;5;4;"SE";0;0,5;28
44;2022;"> 12";NA;NA;NA;NA;NA;8;7;"SE";0;0,5;28
45;2022;"> 12";NA;NA;NA;NA;NA;14;12;"SE";0;0,5;28
46;2022;"> 12";NA;NA;NA;NA;NA;27;22;"SE";0;0,5;28
47;2022;"> 12";NA;NA;NA;NA;NA;36;48;"SE";0;0,5;28
48;2022;"> 12";NA;NA;NA;NA;NA;35;37;"SE";0;0,5;28
49;2022;"> 12";NA;NA;NA;NA;NA;26;19;"SE";0;0,5;28
50;2022;"> 12";NA;NA;NA;NA;NA;17;21;"SE";0;0,5;28
51;2022;"> 12";NA;NA;NA;NA;NA;15;12;"SE";0;0,5;28
52;2022;"> 12";NA;NA;NA;NA;NA;14;12;"SE";0;0,5;28
1;2023;"> 12";NA;NA;NA;NA;NA;12;17;"SE";0;0,5;28
2;2023;"> 12";NA;NA;NA;NA;NA;9;6;"SE";0;0,5;28
3;2023;"> 12";NA;NA;NA;NA;NA;5;4;"SE";0;0,5;28
4;2023;"> 12";NA;NA;NA;NA;NA;4;5;"SE";0;0,5;28
5;2023;"> 12";NA;NA;NA;NA;NA;5;4;"SE";0;0,5;28
6;2023;"> 12";NA;NA;NA;NA;NA;4;5;"SE";0;0,5;28
7;2023;"> 12";NA;NA;NA;NA;NA;4;2;"SE";0;0,5;28
8;2023;"> 12";NA;NA;NA;NA;NA;5;4;"SE";0;0,5;28
9;2023;"> 12";NA;NA;NA;NA;NA;7;8;"SE";0;0,5;28
10;2023;"> 12";NA;NA;NA;NA;NA;7;10;"SE";0;0,5;28
11;2023;"> 12";NA;NA;NA;NA;NA;6;3;"SE";0;0,5;28
12;2023;"> 12";NA;NA;NA;NA;NA;4;5;"SE";0;0,5;28
13;2023;"> 12";NA;NA;NA;NA;NA;6;5;"SE";0;0,5;28
14;2023;"> 12";NA;NA;NA;NA;NA;9;9;"SE";0;0,5;28
15;2023;"> 12";NA;NA;NA;NA;NA;14;13;"SE";0;0,5;28
16;2023;"> 12";NA;NA;NA;NA;NA;18;21;"SE";0;0,5;28
17;2023;"> 12";NA;NA;NA;NA;NA;20;19;"SE";0;0,5;28
18;2023;"> 12";NA;NA;NA;NA;NA;19;21;"SE";0;0,5;28
19;2023;"> 12";NA;NA;NA;NA;NA;20;16;"SE";0;0,5;28
20;2023;"> 12";NA;NA;NA;NA;NA;18;23;"SE";0;0,5;28
21;2023;"> 12";NA;NA;NA;NA;NA;20;16;"SE";0;0,5;28
22;2023;"> 12";NA;NA;NA;NA;NA;14;21;"SE";0;0,5;28
23;2023;"> 12";NA;NA;NA;NA;NA;12;6;"SE";0;0,5;28
24;2023;"> 12";NA;NA;NA;NA;NA;10;9;"SE";0;0,5;28
25;2023;"> 12";NA;NA;NA;NA;NA;10;14;"SE";0;0,5;28
26;2023;"> 12";NA;NA;NA;NA;NA;11;8;"SE";0;0,5;28
27;2023;"> 12";NA;NA;NA;NA;NA;9;12;"SE";0;0,5;28
28;2023;"> 12";NA;NA;NA;NA;NA;8;8;"SE";0;0,5;28
29;2023;"> 12";NA;NA;NA;NA;NA;6;3;"SE";0;0,5;28
30;2023;"> 12";NA;NA;NA;NA;NA;6;8;"SE";0;0,5;28
31;2023;"> 12";NA;NA;NA;NA;NA;6;6;"SE";0;0,5;28
32;2023;"> 12";NA;NA;NA;NA;NA;4;4;"SE";0;0,5;28
33;2023;"> 12";NA;NA;NA;NA;NA;3;1;"SE";0;0,5;28
34;2023;"> 12";NA;NA;NA;NA;NA;3;3;"SE";0;0,5;28
37;2023;"> 12";NA;NA;NA;NA;NA;4;6;"SE";0;0,5;28
38;2023;"> 12";NA;NA;NA;NA;NA;5;4;"SE";0;0,5;28
39;2023;"> 12";NA;NA;NA;NA;NA;5;4;"SE";0;0,5;28
40;2023;"> 12";NA;NA;NA;NA;NA;5;7;"SE";0;0,5;28
41;2023;"> 12";NA;NA;NA;NA;NA;4;3;"SE";0;0,5;28
42;2023;"> 12";NA;NA;NA;NA;NA;3;3;"SE";0;0,5;28
43;2023;"> 12";NA;NA;NA;NA;NA;3;2;"SE";0;0,5;28
44;2023;"> 12";NA;NA;NA;NA;NA;3;5;"SE";0;0,5;28
45;2023;"> 12";NA;NA;NA;NA;NA;4;3;"SE";0;0,5;28
46;2023;"> 12";NA;NA;NA;NA;NA;4;4;"SE";0;0,5;28
47;2023;"> 12";NA;NA;NA;NA;NA;6;5;"SE";0;0,5;28
48;2023;"> 12";NA;NA;NA;NA;NA;6;8;"SE";0;0,5;28
49;2023;"> 12";NA;NA;NA;NA;NA;8;4;"SE";0;0,5;28
50;2023;"> 12";NA;NA;NA;NA;NA;8;11;"SE";0;0,5;28
51;2023;"> 12";NA;NA;NA;NA;NA;10;10;"SE";0;0,5;28
52;2023;"> 12";NA;NA;NA;NA;NA;14;8;"SE";0;0,5;28
1;2024;"> 12";NA;NA;NA;NA;NA;14;23;"SE";0;0,5;28
2;2024;"> 12";NA;NA;NA;NA;NA;15;11;"SE";0;0,5;28
3;2024;"> 12";NA;NA;NA;NA;NA;10;11;"SE";0;0,5;28
4;2024;"> 12";NA;NA;NA;NA;NA;9;7;"SE";0;0,5;28
5;2024;"> 12";NA;NA;NA;NA;NA;7;9;"SE";0;0,5;28
6;2024;"> 12";NA;NA;NA;NA;NA;7;4;"SE";0;0,5;28
7;2024;"> 12";NA;NA;NA;NA;NA;7;7;"SE";0;0,5;28
8;2024;"> 12";NA;NA;NA;NA;NA;6;9;"SE";0;0,5;28
9;2024;"> 12";NA;NA;NA;NA;NA;5;2;"SE";0;0,5;28
10;2024;"> 12";NA;NA;NA;NA;NA;4;4;"SE";0;0,5;28
11;2024;"> 12";NA;NA;NA;NA;NA;5;6;"SE";0;0,5;28
